#0:PFC	1:FBS_max	2:Gene1	3:Gene2	4:FBS_PPI	5:FBS_Metabolic	6:FBS_Signaling	7:FBS_Complex	8:LLR_MEX	9:LLR_PIN	10:LLR_SCL	11:LLR_PHP	12:LLR_MIR	13:LLR_TFB	14:LLR_PEX	15:LLR_GIN	16:LLR_DOM	17:LLR_QMS	18:LLR_HSA	19:LLR_MMU	20:LLR_RNO	21:LLR_CFA	22:LLR_GGA	23:LLR_DRE	24:LLR_CIN	25:LLR_DME	26:LLR_CEL	27:LLR_BTA	28:LLR_SCE	29:LLR_ATH	30:LLR_SPO	31:LLR_BSU	32:LLR_ECO	33:LLR_PFA	34:LLR_OSA	35:Max_category
1.000	23.655	GUA1	EFT2	12.015	12.566	-3.698	23.655	5.049	13.411	0.000	2.029	-0.093	1.940	-0.075			1.394	3.500	0.391	-0.857	0.621	1.152	-0.091		0.284	0.788	0.000	19.206	3.510	0.974			1.139	0.521	Complex
1.000	22.111	TUB2	TIF1	11.725	6.201	-1.841	22.111	1.637	14.447	0.000	2.331	-0.093	1.925	-0.075			1.939	4.011	2.046	-0.532	0.251	-0.109	0.080		-0.318	0.586	0.000	17.734	1.468	-0.201			-0.305	-0.399	Complex
1.000	20.398	TIF1	TEF4	13.539	16.780	-2.367	20.398	5.194	9.585	0.680	1.163	-0.093	1.925	-0.075		-0.305	2.324	4.954	3.532	0.525	-0.199				0.485	1.075	0.145	14.643	0.799	-0.016			0.562	2.917	Complex
0.997	12.585	TIF2	FDH1	0.458	1.149	0.017	12.585	-1.079	12.175	0.000	0.275		0.246			0.621	0.346											12.436	-0.511					-0.508	Complex
1.000	24.507	TEF1	EFT1	24.507	23.119	3.656	20.150	7.290	9.063	0.602	3.906		0.545	0.000		0.814	2.288	6.310	1.768	-0.942	-0.297	1.171	-0.110		1.453	1.927	-0.281	17.038	5.591				3.103	0.250	PPI
1.000	22.214	HSP60	SPE3	12.421	11.409	-4.253	22.214	4.590	13.401	-0.278	1.163	-0.093	1.288	-0.075			2.218	4.394	3.989	1.506		0.285	-0.091		0.184	0.578		14.160	2.183	0.539	-0.290	1.695	1.366		Complex
1.000	19.771	CAA42329	TUB2	7.904	7.152	-1.753	19.771	-0.105	14.090		2.850	0.089		-0.075			2.921	3.099	1.525	-0.874	0.213	0.000	1.943		-0.041	0.554	0.283	15.041	1.678	-0.201			-0.305	-0.209	Complex
1.000	14.785	BMH1	LEU1	1.475	3.351	1.161	14.785	-0.384	12.179	-0.278	1.268		1.073				0.927											14.698	0.052	-0.201				-0.508	Complex
1.000	22.117	SSC1	SAM1	12.097	11.646	0.151	22.117	1.167	13.085	0.000	4.009	-0.093	1.806	-0.075			2.218	1.393	0.899	-0.366		-0.185	0.000		0.678	-0.423		17.200	1.359	-0.201	0.180	1.830	-0.365	-0.129	Complex
1.000	15.493	RVB2	PRP43	10.388	9.497	0.028	15.493	3.836	7.518	-0.278	2.331	0.089	0.650	0.000	-0.468	0.210	1.604	4.600	1.969	1.612	0.677		-0.206		2.320	1.732		10.126	0.897	-0.016			1.818	1.194	Complex
1.000	17.493	DBP2	PGI1	5.811	5.417	-6.892	17.493	0.515	12.525	-0.278	2.850	-0.093	0.324	0.000	-0.289		1.939	0.713	0.818	-0.608	0.118	-0.249	-0.206		-0.368	1.337	0.000	12.889	-0.661	0.084		-0.243	1.676	-1.159	Complex
0.908	9.203	CAR2	SPE3	6.584	9.203	-4.922	1.319	5.961	1.514	-0.764	1.180	0.175	0.593	-0.206			0.749	1.318	-0.895	3.396		0.598	-0.380		0.546	3.821	0.000	0.130	-1.798	0.670	-1.122		2.846	-1.498	Metabolic
1.000	19.412	PRP28	PRP43	10.361	10.771	0.224	19.412	2.498	13.511	0.680	1.163	-0.093	-0.556	-0.075	1.303	0.621	0.359	3.615	0.485	1.771	0.601		-0.091		0.537	1.187	0.474	16.695	1.827	-0.185			0.220	1.169	Complex
1.000	30.715	RPL4A	EFT2	22.283	25.851	-0.558	30.715	6.567	14.367	0.680	4.009	-0.093	2.890	0.075			2.218	8.550	4.769	0.803	0.000	2.037	-0.091		0.233	1.712	0.283	23.589	5.269	0.958			1.984	0.521	Complex
1.000	15.270	SNU23	CAA42329	2.369	5.570	-2.270	15.270	2.199	12.058		1.134	0.089		0.075			-0.285	0.148	-0.732	0.824	-0.259	1.652	-0.091		-0.594			13.324	-0.861	-0.201			1.252	-0.619	Complex
0.994	12.072	DBP2	POL30	10.587	12.072	0.071	3.406	6.028	1.975	-0.764	2.401	-0.800	1.006	0.000			2.227	5.808	-0.360	5.648	2.689	0.225	0.958		-2.070	2.145	0.000	0.930	0.068	-0.071			-1.731	-1.345	Metabolic
0.967	10.290	RPL20A	SPE3	10.290	10.162	-2.509	2.241	6.239	-0.427	-0.668	0.974		2.598	0.454			1.120	1.625	1.652	3.567		-0.295	-0.212		0.747	0.296	0.000	6.499	0.671				0.393	0.441	PPI
1.000	22.183	DBP2	KRS1	10.375	12.656	-4.387	22.183	1.074	14.181	-0.278	2.850	-0.093	1.073	-0.075	1.303	0.210	1.939	1.706	1.680	1.470	-0.271	0.102			1.987	1.001	0.000	16.954	1.370	-0.201		-0.243	1.263	-0.576	Complex
0.996	12.314	SNU23	SSC1	-1.544	-2.631	-4.130	12.314	0.480	12.058	-0.278	0.788	-0.093	-0.457	-0.075	-0.468		0.359	-0.264	-0.991	-0.771		0.447	0.080		-0.351			11.081	0.414	-0.201			0.612	0.562	Complex
1.000	15.363	BMH1	TIF1	15.363	10.170	2.485	12.041	2.591	8.511	-0.668	2.407		0.859	-0.109			1.772	2.621	2.673	1.441	-0.118	0.209	-0.503		1.264	0.864	0.760	10.103	1.951	-0.343			1.182	-0.606	PPI
1.000	27.480	PAB1	TIF1	17.568	20.798	0.870	27.480	4.496	16.300	0.680	2.331	0.089	1.492	0.075		0.621	1.394	4.934	0.951	0.585	0.195	-0.105	-0.091		2.591	0.352	0.000	21.318	3.143	0.242			-0.393	1.283	Complex
1.000	19.570	RPL4A	CAR2	5.808	5.223	-8.023	19.570	2.158	12.540	0.000	2.029	-0.093	1.073	-0.075			1.939	1.102	1.345	2.009		0.285	0.000		0.327	0.370	0.283	14.688	-0.761	0.242			1.317	0.578	Complex
1.000	14.778	RVB2	RPP0	14.217	13.520	1.526	14.778	4.949	6.025	-0.278	2.331		0.690	-0.075	-0.468		1.604	5.382	3.840	2.184	0.061		0.000		0.437	0.531		7.943	-0.424	-0.201			1.252	3.758	Complex
1.000	25.238	RPP0	PAB1	15.191	13.388	-2.371	25.238	5.149	14.368	0.680	2.331		0.855	0.075		0.210	1.569	6.128	4.225	1.049	0.130	-0.303	-0.091		-0.019	0.847	0.000	19.481	1.505	0.523			0.209	1.306	Complex
1.000	15.457	RVB2	PRP40	4.552	7.095	1.677	15.457	2.336	12.015	0.000	1.163	0.089	-0.544	-0.075			0.473	-0.276	0.550	-0.237	0.387		0.187		1.459	-0.364		14.229	0.599	0.958			-0.179		Complex
1.000	19.894	RVB2	GUA1	8.376	9.126	-5.522	19.894	4.136	13.157	-0.278	1.163	-0.093	0.855	0.000			0.953	3.369	0.329	0.212	0.458		-0.091		0.398	-0.416		15.795	0.679	0.000			1.009	3.692	Complex
1.000	20.383	CAR2	TIF1	7.003	9.819	-5.914	20.383	2.401	13.810	-0.278	1.163	0.089	1.073	-0.075		0.210	1.992	2.273	2.954	0.535	0.403	0.607	0.187		0.375	2.122	0.283	14.413	-0.615	-0.016	-0.357		0.562	-0.559	Complex
0.959	10.055	RVB2	PRP28	10.055	7.124	0.310	10.013	3.551	7.914	-0.273	0.974		-0.878	0.000	-1.660	0.000	0.427	3.798	0.360	2.374	0.878		1.091		1.438	2.322		5.653	0.867	0.220			-0.596	1.633	PPI
1.000	20.752	DBP2	TEF1	9.767	8.585	-0.155	20.752	-0.510	14.490	0.000	4.009	-0.093	0.781	-0.075		0.210	1.939	3.596	1.788	1.912	-0.209	-0.185	-0.206		0.450	0.406	-0.206	15.560	-0.052				0.555	-0.576	Complex
1.000	22.984	BAA09202	RPL4A	10.895	11.613	-5.289	22.984	1.175	15.138		4.009	-0.093	0.469	-0.075			2.361	4.008	2.232	0.006	0.000	-0.249	0.791		0.004	-0.014	0.000	16.200	4.423	-0.016			-0.358	0.545	Complex
1.000	24.177	RPP0	PGK1	15.013	17.766	-2.330	24.177	3.219	13.797	-0.278	2.850		1.940	0.075			2.575	2.444	0.686	0.102	0.138	0.179	1.836		-0.130	1.246	0.474	18.533	1.125	-0.201			2.590	0.318	Complex
1.000	14.674	PRP40	RPS11A	3.265	3.952	-4.910	14.674	0.859	12.018	0.000	1.163	0.089	-0.169	0.075			0.637	0.105	0.484	-0.464	0.182	0.217	0.000		0.249	0.848	-0.206	13.445	-0.299				0.118		Complex
0.996	12.479	PRP40	TEF2	0.224	1.908	-2.241	12.479	-0.423	12.018	-0.278	1.163	-0.093	-0.621	0.075			0.637	-0.361	-0.003	-0.661	0.391	-0.109	-0.091		-0.589	0.229	0.000	12.828	-0.630				-0.383		Complex
1.000	32.691	RPP0	RPL20A	30.463	32.691	11.400	23.405	11.321	4.465	3.320	3.031		6.931	0.445			3.178	11.548	6.613	10.287	1.882	0.844	3.264		3.569	2.614	1.502	21.472	6.053				2.782	8.361	Metabolic
1.000	27.047	HSP60	SAH1	15.170	19.079	-2.373	27.047	5.404	13.797	-0.278	4.009		1.399	0.075			2.641	7.085	6.266	1.734		0.429	0.882		0.554	1.736		17.092	2.450	0.084			-0.278		Complex
1.000	17.102	TUB2	HSP60	11.120	11.590	0.706	17.102	1.676	9.980	-0.278	2.331	-0.093	1.288	-0.075			2.273	4.048	2.455	0.426		-0.185	0.962		-0.384	0.549		11.353	1.164	0.523			1.238		Complex
1.000	26.489	EFT2	TEF2	26.489	26.072	3.665	22.357	7.057	9.063	0.602	3.906		2.759	0.000		0.814	2.288	6.310	1.768	-0.942	-0.297	1.171	-0.110		1.453	1.927	-0.281	19.176	5.591				3.103	0.250	PPI
1.000	19.152	HSC82	OLA1	11.479	13.361	2.820	19.152	2.980	7.989	-0.278	4.009	-0.093	2.401	-0.075			2.219	3.380	3.180	1.103	-0.160	0.523	-0.091		0.864	0.539		14.883	1.934	0.242	-0.317	0.208	0.562		Complex
1.000	16.732	RPL4A	PRP43	16.302	16.732	0.510	14.317	8.242	3.400	-0.218	2.401	-0.083	1.038	-0.206		-0.185	2.343	7.845	4.328	5.576	-0.193	1.164	1.052		0.365	-0.809	1.502	9.555	2.515	-0.071			1.245	-0.229	Metabolic
1.000	18.891	BMH1	SPE3	10.598	10.107	-3.086	18.891	2.932	12.056	-0.278	1.163	0.089	0.886	0.000			2.043	2.752	2.453	1.761		0.713	-0.091		0.723	-0.233	0.000	15.648	-0.511	0.258			0.102	-0.619	Complex
1.000	20.894	TUB2	OLA1	8.765	8.944	-2.473	20.894	2.229	13.796	-0.278	2.850	-0.093	0.247	-0.075			2.218	3.873	1.492	-0.560	0.188	-0.114	-0.091		0.913	0.184		16.645	0.914	0.242			-0.427		Complex
0.996	12.434	EFT2	EFT1	11.029	12.434	0.817	7.217	7.338	-0.058	2.105			0.134			1.395	1.521						-0.380					10.809	2.644					-1.445	Metabolic
1.000	23.119	HSC82	HSP60	21.784	23.119	4.455	21.418	7.438	5.399	-0.764	2.651	-0.251	5.553	0.169			2.924	12.770	6.447	2.828		0.619	2.952		-1.147	-1.601		13.817	1.275	1.638	2.319	2.777	0.305		Metabolic
1.000	23.992	PAB1	SAH1	13.334	11.670	-1.087	23.992	4.599	14.864	-0.278	2.331		1.288	-0.075		-0.305	1.569	4.306	1.422	-0.683	0.319	0.107	-0.091		-0.019	0.039	-0.206	19.504	2.788	-0.201			-0.443		Complex
1.000	14.919	EFT2	SAM1	14.919	12.615	-1.145	13.298	1.582	6.759	-0.273	2.607		1.963	0.454			1.827	5.613	0.367	-1.476	-0.297	-0.423	-0.503		1.751	-0.791	0.000	10.718	1.322	-0.343			-0.706	-0.801	PPI
1.000	15.661	SNU23	HSC82	4.945	6.068	-0.564	15.661	2.701	12.058	-0.278	1.163	-0.093	-0.173	-0.075			0.359	1.128	-0.973	0.810	0.107	-0.109	-0.206		0.063			12.064	2.852	-0.201			-0.393	-0.443	Complex
1.000	22.260	HSC82	TUB2	12.450	10.399	2.326	22.260	0.352	15.560	-0.672	4.009	-0.093	0.958	-0.075			2.220	5.293	3.133	1.592	0.124	-0.185	0.791		-0.428	-0.014	0.086	15.963	0.677	0.523			-0.129	-0.292	Complex
1.000	20.322	EFT2	ADO1	9.161	11.461	-3.308	20.322	3.560	12.540	-0.278	2.331	-0.093	0.618	0.075			1.569	2.396	1.737	-0.948	-0.209	0.672	-0.091		0.492	-0.033	0.000	17.064	2.669	0.258				-0.508	Complex
1.000	19.500	DBP2	CAR2	7.516	10.189	-5.186	19.500	1.545	14.189	-0.278	2.029	-0.093	0.683	-0.075		0.210	1.290	0.347	0.675	2.466	-0.127	-0.185	-0.091		2.069	0.331	-0.206	13.247	0.322	-0.201			0.286	-0.443	Complex
1.000	21.080	PRP43	SAH1	12.664	11.902	-1.808	21.080	3.971	13.796	-0.278	2.029		-0.301	-0.075			1.939	4.733	2.881	1.275	-0.097	0.795	-0.091		1.064	1.265	-0.206	17.316	-0.769	0.523			-0.583		Complex
0.869	8.798	PAC1	KRS1	8.798	8.309	-3.904	3.819	2.909	3.515	-0.668	0.594		1.169	0.000		-0.612	1.891	5.154	0.722	1.272	0.420	0.209				-0.777	0.173	3.292							PPI
0.939	9.649	KRS1	SPE3	8.022	9.649	-0.947	4.611	5.975	-0.447	-0.764	1.180	0.175	2.207	0.000			1.322	3.235	3.787	4.047		2.483			0.633	-1.543	0.663	6.174	0.086	0.670	1.072	0.516	0.855	-0.622	Metabolic
1.000	19.771	BAA09202	PGK1	7.904	7.152	-1.753	19.771	-0.105	14.090		2.850	0.089		-0.075			2.921	3.099	1.525	-0.874	0.213	0.000	1.943		-0.041	0.554	0.283	15.041	1.678	-0.201			-0.305	-0.209	Complex
1.000	22.877	DBP2	EFT2	9.502	12.510	-5.943	22.877	3.018	13.797	-0.278	2.850	-0.093	1.288	0.381		-0.305	2.219	4.877	2.042	0.115	0.083	0.179	-0.091		0.047	2.142	0.000	16.159	1.323	0.242			1.863	-0.566	Complex
1.000	25.117	TIF2	RPL4A	15.768	16.303	-6.973	25.117	4.975	13.480	0.680	2.331	0.089	1.233	0.075		0.210	2.043	5.080	3.101	1.717	0.000	1.727	0.080		0.923	0.347	0.474	20.946	2.256	0.242			1.203	1.873	Complex
1.000	17.674	RPP0	OLA1	12.911	17.674	-1.618	17.543	8.244	2.631	-0.764	2.401	0.052	2.449	0.169			2.492	5.218	1.988	0.431	0.238	0.323	-0.309		2.132	2.360		10.655	4.360	0.599			3.233		Metabolic
1.000	21.500	BAA09202	RPL20A	7.559	5.971	-1.885	21.500	0.592	13.798		4.009		0.469	-0.075			2.706	3.539	1.460	-0.444	-0.209	-0.203	1.664		0.109	-0.207	0.283	16.200	0.567				-0.277	0.520	Complex
1.000	23.506	KRS1	PGI1	12.124	16.134	-5.466	23.506	4.503	12.806	-0.278	4.009	0.089	0.420	-0.075	-0.468		2.499	4.225	1.547	2.591	-0.179	1.366			-0.139	1.385	0.474	16.643	0.408	0.242	0.470	-0.243	1.852	-0.270	Complex
1.000	21.107	BMH1	SAH1	9.264	10.710	-2.201	21.107	2.447	13.797	-0.278	2.331		0.169	0.000			2.641	4.389	2.383	1.581	-0.266	-0.185	0.676		0.710	1.273	-0.206	14.790	0.324	-0.201			0.621		Complex
1.000	23.956	KRS1	TIF1	12.222	13.127	-3.063	23.956	4.388	13.855	0.000	2.331	0.089	0.683	0.075		0.210	2.324	4.409	3.125	1.271	-0.365	0.557			0.020	0.596	0.474	18.920	2.222	-0.201	0.470		1.263	1.695	Complex
1.000	29.864	RPL4A	TEF1	20.601	20.457	0.962	29.864	6.167	15.319	0.680	4.009	-0.093	1.495	-0.075			2.361	4.130	6.359	0.841	0.000	0.618	0.962		-0.260	0.705	0.283	22.352	5.541				1.263	4.588	Complex
1.000	15.375	PRP40	RPP0	2.073	3.063	-1.750	15.375	0.724	13.471	0.000	1.163		-0.544	-0.075			0.637	2.034	0.895	0.154	-0.276	-0.185	0.000		0.193	0.296	-0.206	12.497	-0.016	-0.201			-0.274		Complex
1.000	19.198	DBP2	PRP43	19.198	17.498	2.662	18.053	3.910	8.461	-0.668	2.607		2.294	-0.109		0.814	1.891	6.078	2.295	3.167	0.558	0.231	0.734		0.169	0.899	0.173	15.019	2.600	1.561		-0.491	1.454	0.719	PPI
1.000	15.883	TIF2	PMS1	1.693	5.191	-3.073	15.883	1.286	11.906	0.000	2.331	0.089	0.690	0.075		0.210	-0.704	-0.261	-0.363	1.084	0.102		0.000		-0.122	-0.778	0.474	15.204	0.068	0.100	0.039		-0.288		Complex
0.959	10.070	RPL4A	LEU1	8.704	10.070	2.266	3.266	3.939	-0.374	-0.218	1.555		3.648				1.521											5.115	5.575	0.177				-0.622	Metabolic
1.000	19.434	ATP1	TUB2	9.135	9.987	-4.161	19.434	0.604	14.017	-0.278	2.029	-0.093	0.420	-0.075			2.811	3.223	1.688	-0.717	0.235	0.000	1.836		-0.250	0.442	-0.206	15.640	-0.878	0.242			0.612		Complex
1.000	16.033	RPP0	SAM1	12.197	14.561	0.050	16.033	2.569	6.982	0.000	2.029		2.310	-0.075			2.218	3.731	0.648	-0.718	-0.182	-0.114	-0.091		0.121	-0.372	-0.206	12.555	1.396	-0.016			-0.271	-0.244	Complex
1.000	17.071	BAA09202	PAB1	5.746	3.676	0.151	17.071	-0.728	13.786		2.959	-0.093		-0.075			1.222	2.893	0.753	-0.809	-0.271	-0.303	-0.091		-0.112	-0.014	-0.059	15.149	-0.109	-0.016			-0.464	0.095	Complex
0.999	13.517	PRP40	RPL20A	1.079	2.213	-2.926	13.517	0.332	12.018	0.000	1.163		-0.544	0.075			0.473	0.306	0.085	-0.648	0.236	-0.185	0.187		0.361	0.412	-0.206	12.518	0.127				0.160		Complex
1.000	25.013	RPP0	TUB2	15.640	14.727	-0.394	25.013	2.603	14.235	-0.278	4.009		1.870	-0.075			2.648	3.915	2.824	-0.449	-0.282	-0.041	1.836		0.253	0.368	0.145	19.870	1.749	-0.016			-0.277	0.545	Complex
1.000	20.304	EFT2	RPS11A	18.272	20.304	-1.662	20.144	7.063	3.320	2.105	3.899	-0.108	1.100	0.169			2.756	6.437	1.830	-1.037	-0.359	1.192	-0.483		-1.061	1.104	-0.346	15.026	3.693				1.985	-0.115	Metabolic
1.000	17.684	EHD3	TEF4	4.497	5.822	-4.640	17.684	1.770	12.053	-0.278	1.364	-0.093	0.901	-0.075			2.043	1.833	0.879	-0.653	-0.080				0.231	0.632		15.698	-0.109	-0.201			-0.427	-0.227	Complex
1.000	22.434	BAA09202	RPP0	11.306	9.420	-1.205	22.434	1.147	14.235		4.009		0.469	-0.075			2.648	3.915	2.824	-0.449	-0.282	-0.041	1.836		0.253	0.368	0.145	16.200	1.749	-0.016			-0.277	0.545	Complex
1.000	15.333	EHD3	TEF2	5.413	4.033	-3.803	15.333	0.189	12.056	-0.278	1.163	-0.093	0.977	-0.075			1.394	0.045	0.696	-0.729	0.236	-0.303			-0.259	0.391		14.812	-0.350				-0.416	-0.227	Complex
1.000	16.208	BAA09202	GUA1	3.212	2.950	-3.029	16.208	-0.033	13.154		2.029	-0.093		-0.075			1.226	2.254	0.464	-1.070	-0.348	-0.185	-0.091		-0.336	-0.369	0.145	14.219	0.905	-0.185			-0.439	0.148	Complex
1.000	15.785	PRP40	RPL4A	2.326	3.961	1.768	15.785	1.226	13.471	0.000	1.163	-0.093	-0.544	-0.075			0.637	2.525	1.078	-0.236	0.000	0.252	-0.091		0.233	0.721	0.000	12.513	-0.016	-0.201			-0.179		Complex
0.987	11.206	PGK1	POL30	10.405	11.206	-0.331	4.957	6.015	4.159	-0.764	2.651	0.201	-0.418	-0.206			-0.432	2.672	-1.104	0.303	0.669	3.281	0.483		2.751	4.556	-0.346	0.599	0.077	-0.344			-1.164	0.259	Metabolic
1.000	15.053	SNU23	RPS11B	6.196	7.579	-3.772	15.053	2.361	12.063	0.000	0.556	-0.093	-0.269	0.075			0.359	0.446	0.640	1.910	0.486	0.022	0.187		0.249			12.495	-0.163				1.317	0.520	Complex
1.000	19.228	PGK1	KRS1	7.381	8.497	-4.054	19.228	2.919	14.339	-0.278		0.089	0.683	-0.075			1.551	1.709	1.343	0.896	0.275	1.437			0.733	1.014	-0.206	12.758	0.631	-0.201	0.000	2.147	1.930	0.318	Complex
1.000	25.329	EFT2	TEF4	23.588	25.329	1.706	19.703	10.724	3.658	1.753	2.401	-0.251	3.349	0.445		0.000	3.250	11.458	3.834	-1.580	2.272				2.803	5.776	0.206	15.668	6.445	0.599			2.254	-0.115	Metabolic
1.000	24.644	TIF2	RPL7A	17.118	17.818	-2.309	24.644	4.782	13.796	0.680	2.331	0.089	0.958	-0.075		0.210	1.872	4.748	2.318	0.971	0.964	0.289	0.187		1.230	0.341	0.474	20.219	1.737	0.242			1.852	1.873	Complex
0.999	13.753	PRP40	RPL7A	1.843	2.418	-3.440	13.753	0.468	12.015	0.000	1.163	0.089	-0.544	-0.075			0.637	-0.050	0.536	-0.802	0.316	-0.109	-0.091		0.558	0.663	0.145	12.501	-0.434	-0.201			0.118		Complex
0.990	11.475	RVB2	PAB1	11.475	9.121	0.541	10.379	2.528	5.931	-0.668	2.407		0.487	-0.109			0.899	3.817	2.915	0.624	-0.198		-0.212		-0.063	0.313		8.178	-0.714	-0.343			-0.669	0.436	PPI
1.000	26.647	PGK1	PGI1	17.732	21.204	-0.596	26.647	3.596	14.004	0.680	4.009	0.089	1.940	-0.075			2.404	3.901	1.949	1.848	1.477	2.594	1.069		0.916	1.484	-0.206	20.767	0.821	-0.016	0.356	-0.243	2.176	0.832	Complex
1.000	24.172	PRP43	TIF1	14.787	15.448	-4.286	24.172	4.670	13.588	0.000	2.029	-0.093	1.492	-0.075		0.621	1.939	4.401	2.504	1.827	1.125	1.894	0.187		0.424	1.120	0.757	19.223	1.135	0.242			1.863	0.556	Complex
1.000	22.190	CAR2	SAH1	10.273	9.170	-5.179	22.190	3.192	13.798	0.000	2.331		0.650	0.000			2.219	3.416	2.583	2.824	0.165	0.595	-0.091		0.831	2.028	-0.206	14.523	-0.786	0.084			-0.211		Complex
1.000	19.044	PGK1	TEF1	14.125	13.812	0.119	19.044	2.687	8.729	0.000	4.009	0.089	0.683	-0.075			2.921	2.791	1.466	-0.876	-0.199	-0.303	1.943		0.610	0.375	-0.206	12.582	2.851				1.930	-0.433	Complex
1.000	18.741	RVB2	PGK1	4.855	3.656	-3.331	18.741	1.659	13.738	-0.278	2.331	0.089	0.324	-0.075			0.953	2.267	0.088	0.422	0.219		0.000		-0.383	0.638		13.813	-0.837	-0.201			1.252	0.766	Complex
1.000	15.529	RVB2	RPL20A	14.409	8.922	-0.192	15.529	4.532	5.820	0.000	2.959		0.690	-0.075			1.604	6.163	2.470	2.780	0.229		-0.091		0.184	-0.057		9.676	0.299				1.852	2.557	Complex
1.000	17.670	PGK1	LEU1	6.741	9.692	2.857	17.670	1.884	12.130	-0.278	1.298		1.710				0.927											15.015	2.684	-0.201	-0.138	0.208		-0.399	Complex
1.000	14.816	RVB1	SNU23	3.246	4.778	-4.874	14.816	2.552	12.058	0.000	0.556	0.089	-0.723	-0.075			0.359	-0.031	-0.323	1.758	0.086	0.475	0.187		0.767			12.166	2.002	-0.201			1.284	0.520	Complex
1.000	20.147	ATP1	RPS11A	6.936	7.825	-6.591	20.147	1.521	13.471	0.000	2.029	-0.093	0.246	-0.075			3.049	3.165	1.285	1.066	-0.282	0.196	1.664		-0.597	0.854	-0.206	14.737	-0.890				-0.416		Complex
1.000	20.039	RPS11B	TEF4	15.943	19.149	-0.121	20.039	6.368	7.191	0.680	1.163	-0.093	2.155	0.075			2.499	7.204	3.574	2.766	0.207				-0.382	1.862	0.474	13.902	3.344				0.316	5.141	Complex
1.000	21.647	RVB1	BMH1	10.376	10.092	-2.039	21.647	3.388	14.017	-0.278	2.959	-0.093	-0.169	0.000			1.823	4.380	2.982	2.557	0.229	1.041	-0.206		0.948	0.554	0.474	15.289	-1.242	-0.201			-0.313	-0.420	Complex
1.000	22.323	GUA1	TIF1	11.406	12.502	-2.972	22.323	4.327	13.591	0.000	2.029	0.089	1.073	-0.075			1.290	3.320	1.344	0.305	-0.246	0.566	0.080		-0.020	-0.229	0.474	18.472	1.732	0.974	0.470		1.427	0.660	Complex
1.000	24.614	SUB2	TIF1	15.784	13.580	-2.361	24.614	4.535	13.797	0.680	2.331	-0.093	1.448	-0.075	-0.468	0.621	1.838	4.192	1.722	1.383	-0.189		0.187		0.142	1.306	0.000	20.477	0.716	-0.201			0.676	1.306	Complex
1.000	19.987	PGK1	ADO1	7.617	10.478	-2.709	19.987	3.434	12.526	-0.278	2.331	0.089	0.683	-0.075			1.276	-0.480	1.010	0.083	-0.318	0.725	0.187		0.659	2.756	0.000	14.508	2.331	-0.185		-0.243		-0.270	Complex
1.000	23.043	ATP1	HSC82	12.633	12.159	-2.170	23.043	1.934	15.241	0.000	2.850	-0.093	0.683	-0.075			2.501	5.245	3.257	0.761	0.391	-0.105	1.069		1.273	0.576	-0.206	16.209	-0.345	0.242	0.039	1.695	-0.277		Complex
1.000	23.976	GUA1	RPL4A	12.693	15.293	-3.414	23.976	6.396	13.154	-0.278	2.029	-0.093	1.448	-0.075			1.394	3.816	0.889	0.879	0.000	1.618	-0.091		0.019	-0.512	0.474	19.587	3.919	0.974			1.139	4.573	Complex
1.000	22.347	ATP1	EFT1	13.071	13.776	-1.823	22.347	3.042	14.017	0.000	2.029	-0.093	0.246	0.887			2.219	5.369	3.098	-0.339	-0.060	0.107	-0.091		0.934	1.209	-0.206	17.037	-0.592	-0.016			-0.439		Complex
1.000	16.412	PRO2	BAA09202	3.973	3.221	-2.897	16.412	0.544	13.469		1.163	0.089		-0.075			1.222	3.185	0.870	0.231	0.184	-0.114			-0.419	-0.242	0.000	13.354	0.026	-0.201				-0.576	Complex
1.000	21.392	PGK1	SAM1	10.050	10.061	-1.954	21.392	-0.731	14.075	-0.278	4.009	0.089	1.710	-0.075	1.042		1.551	0.325	-0.146	-1.226	0.195	-0.303	0.187		-0.164	-0.182	-0.206	17.178	4.059	-0.201	-0.290	1.900	-0.271	-0.209	Complex
1.000	18.153	GUA1	TUB2	4.812	3.517	-2.747	18.153	1.507	13.154	-0.278	2.029	-0.093	0.683	-0.075			1.226	2.254	0.464	-1.070	-0.348	-0.185	-0.091		-0.336	-0.369	0.145	16.227	0.905	-0.185			-0.439	0.148	Complex
0.999	13.415	RPS11B	RPS11A	12.951	13.415	5.041	8.500	6.371	-0.058	3.320			2.884		0.549		0.349											6.753	6.663						Metabolic
1.000	16.568	SNU23	RPL7A	3.214	5.532	-2.523	16.568	2.395	12.058	0.000	1.163	0.089	0.429	0.075			0.359	0.885	-0.256	0.806	0.147	-0.009	-0.091		0.820			13.390	-0.305	-0.201			1.951	0.520	Complex
1.000	15.865	CAA42329	EFT2	11.344	14.993	-2.028	15.865	2.501	7.517		2.850	-0.093		0.887			2.202	3.657	1.302	-0.867	-0.276	-0.185	-0.091		0.428	1.291	0.000	8.761	1.079	-0.201			2.209	-0.233	Complex
1.000	23.516	RPP0	TEF4	22.528	23.516	1.733	19.811	10.142	3.658	0.385	1.180	0.052	4.252	1.355			2.492	12.859	6.389	3.955	3.050		0.833		3.648	2.897	0.663	13.682	3.751	0.177			4.207	7.537	Metabolic
