#0:PFC	1:FBS_max	2:Gene1	3:Gene2	4:FBS_PPI	5:FBS_Metabolic	6:FBS_Signaling	7:FBS_Complex	8:LLR_MEX	9:LLR_PIN	10:LLR_SCL	11:LLR_PHP	12:LLR_MIR	13:LLR_TFB	14:LLR_PEX	15:LLR_GIN	16:LLR_DOM	17:LLR_QMS	18:LLR_HSA	19:LLR_MMU	20:LLR_RNO	21:LLR_CFA	22:LLR_GGA	23:LLR_DRE	24:LLR_CIN	25:LLR_DME	26:LLR_CEL	27:LLR_BTA	28:LLR_SCE	29:LLR_ATH	30:LLR_SPO	31:LLR_BSU	32:LLR_ECO	33:LLR_PFA	34:LLR_OSA	35:Max_category
1.000	16.796	CDC48	HSP60	11.617	12.696	-0.138	16.796	3.143	7.811	0.000	2.029	-0.093	1.644	-0.075		-0.305	2.641	3.170	3.953	1.614			1.069		-0.021	0.712		10.797	0.088	1.831			1.238		Complex
1.000	17.849	BMH2	SPE3	10.040	9.128	-3.081	17.849	2.945	12.056	-0.278	1.163	0.089	-0.169	0.000			2.043	2.752	2.453	1.761		0.713	-0.091		0.723	-0.233	0.000	14.536	-0.511	0.258			0.102	-0.619	Complex
1.000	21.209	CDC48	OLA1	10.641	13.673	-6.156	21.209	1.595	12.538	-0.278	2.850	-0.093	2.173	-0.075			2.499	0.924	2.866	1.214	0.435		-0.091		-0.223	0.667		17.375	1.559	-0.201			-0.416		Complex
1.000	16.524	HSP82	ACT1	16.524	12.137	2.509	16.269	1.640	9.748	-0.668	2.607		1.160	-0.109			2.147	5.393	3.827	-0.824	-0.413	0.248	0.710		-1.484	-0.657	-0.189	12.454	2.055	0.510			-0.227	-0.716	PPI
1.000	23.835	KRS1	ATP2	13.530	14.678	-5.603	23.835	4.188	14.159	-0.278	2.850	0.089	0.683	-0.075			2.219	6.622	2.467	2.487	-0.160	0.618			0.415	1.118	0.000	16.767	0.620	0.242	0.825	1.310	-0.288	1.478	Complex
0.996	12.415	TIF1	RNH1	-0.132	1.876	-1.748	12.415	0.664	12.189	-0.278	0.141		-0.301						-0.350	-0.417	0.692	-0.114	0.187		-0.214	-0.643		12.391		-0.185					Complex
1.000	14.817	CDC48	TUB1	10.218	10.082	-2.076	14.817	1.332	8.168	-0.278	4.009	-0.093	-0.621	0.075			2.225	3.642	1.206	1.602	-0.197		1.069		-0.021	0.053	-0.206	9.642	0.976	0.242			-0.278		Complex
1.000	19.852	RPP0	VMA2	7.821	7.479	-5.496	19.852	0.995	13.432	-0.278	4.009		0.752	-0.075			1.017	-0.026	2.028	-0.825	-0.700		-0.091		-0.087	0.115	-0.206	18.124	-0.656	-0.201			0.612	0.485	Complex
1.000	18.415	HSC82	EFT2	18.415	15.329	-1.263	16.003	3.561	9.061	-0.668	2.607		1.963	0.000			1.891	6.960	1.992	-0.448	-0.387	0.844	-0.212		1.088	2.944	0.423	10.510	1.469	-0.343			2.322	-0.673	PPI
1.000	21.476	CDC48	ENO1	11.532	13.009	-5.587	21.476	1.864	12.882	0.680	2.850	-0.093	1.007	-0.075			2.361	0.770	1.595	0.191	0.598		1.069		0.169	1.353	-0.206	17.693	0.070	0.242			1.238		Complex
1.000	25.174	TIF1	RPS3	15.137	17.645	1.309	25.174	4.686	14.136	0.680	2.331	0.089	0.958	0.075			2.219	5.532	2.364	1.654	0.241	0.338			1.518	0.844	0.283	19.390	1.715	0.242	0.470		1.624	1.769	Complex
1.000	16.505	PRP43	TEF1	16.060	10.045	-1.605	16.505	3.539	7.519	0.293	2.850	-0.093	0.324	-0.075		0.210	1.939	3.474	1.415	-0.639	0.450	0.488	0.187		-0.181	0.502	0.474	12.135	0.048				1.030	0.720	Complex
1.000	19.115	TUB2	PRP43	7.929	6.457	-0.439	19.115	1.967	13.796	-0.278	2.331	-0.093	-0.301	-0.075			1.768	3.684	1.232	-0.629	0.484	-0.103	0.080		0.457	0.094	0.000	15.742	-0.769	0.084			-0.439	-0.420	Complex
1.000	15.811	TEF1	VMA2	13.678	11.973	3.679	15.811	2.609	7.154	2.291	4.009	-0.093	-0.621	-0.075			0.536	-0.562	2.245	-0.697	-0.725		-0.091		0.344	0.024	0.474	14.135	-0.884				1.217	-0.244	Complex
1.000	18.636	SSC1	TIF2	11.717	13.571	-0.003	18.636	3.105	9.703	0.293	2.029	0.089	1.169	-0.075			2.324	4.405	2.377	0.567		0.252	-0.091		0.252	0.894		13.418	1.497	-0.201	0.825		1.203	0.170	Complex
1.000	21.368	SAH1	TUB1	8.422	10.537	-5.216	21.368	1.968	13.797	-0.278	2.331		1.222	-0.075			2.404	3.537	0.633	0.539	0.111	-0.185	0.962		-0.152	0.254	-0.206	17.011	2.011	-0.201			-0.288		Complex
0.996	12.335	PRP43	VMA2	12.335	6.069	2.136	11.809	1.842	7.357	-0.668	2.407		0.325	-0.109			1.181	1.307	0.824	-0.972	-0.466		0.126		0.557	0.970	1.428	10.347	-1.289	-0.343			-0.368	0.458	PPI
0.988	11.317	SNU23	KAP123	-0.335	1.040	-4.740	11.317	-0.117	12.065	0.000	0.000		-0.269	-0.075			-0.285	-0.669	-1.266	0.856	0.086		-0.091					11.400	-0.815	-0.201					Complex
1.000	23.656	PRP43	KRS1	12.714	13.503	-3.162	23.656	4.645	13.723	-0.278	2.331	0.089	1.073	-0.075		0.210	1.939	5.311	3.272	1.585	0.281	1.202			1.063	0.580	0.757	19.356	2.178	-0.201		-0.243	1.151	0.520	Complex
0.850	8.642	PUT2	HSP82	8.642	3.773	-4.104	6.746	0.916	5.347	-0.668	0.624		1.459	0.000			0.964	-0.077	0.227			0.198	-0.110		-0.746	-0.725		6.396		1.561	0.099				PPI
1.000	21.263	BMH2	RPS3	8.865	9.614	0.532	21.263	1.433	14.489	-0.278	2.331	-0.093	0.958	-0.075			2.499	3.565	3.069	1.195	-0.127	-0.114			0.215	0.711	0.283	15.399	0.088	-0.016			-0.439	-0.227	Complex
1.000	18.177	ATP1	BAA09202	7.565	9.106	-4.148	18.177	-0.512	14.017		2.029	-0.093		-0.075			2.811	3.223	1.688	-0.717	0.235	0.000	1.836		-0.250	0.442	-0.206	14.219	-0.878	0.242			0.612		Complex
1.000	21.496	HSP60	TUB1	10.679	9.934	-1.915	21.496	2.284	14.217	0.000	2.331	-0.444	0.958	-0.075			2.225	3.312	1.201	2.587		-0.303	0.962		0.081	-0.292		15.047	1.549	0.958			0.150		Complex
1.000	19.000	SSC1	HIS4	9.068	8.857	-0.350	19.000	1.938	13.824	0.000	0.601		1.710				0.927											14.564	2.610	2.636	-0.290	-0.243		0.095	Complex
1.000	21.146	CDC48	TUB2	10.824	11.334	-1.866	21.146	0.516	14.485	-0.278	4.009	-0.093	0.221	-0.075			2.361	3.014	1.872	-0.795	0.513		0.962		-0.021	0.125	-0.206	17.158	1.536	0.242			-0.157		Complex
1.000	21.899	ATP1	TIF1	11.073	12.026	-3.835	21.899	2.368	15.030	0.000	2.029	-0.093	0.420	-0.075			2.219	3.543	2.377	0.962	0.083	0.107	0.187		-0.350	1.766	0.000	15.876	1.476	-0.201	0.470		-0.358		Complex
1.000	18.207	HSP82	CDC48	18.207	17.077	0.595	16.413	4.999	7.837	-0.668	2.607		1.230	0.000			2.202	5.456	4.328	3.242	0.203		0.946		1.540	1.783	0.760	10.803	4.333	2.203			-0.595		PPI
1.000	22.959	ACT1	EFT1	13.660	13.325	-3.416	22.959	2.863	14.452	-0.278	4.009	-0.093	0.364	0.075		-0.305	1.872	3.235	1.277	-0.678	0.083	-0.203	-0.091		0.483	0.806	0.000	18.810	1.572	-0.201			0.992	-0.399	Complex
1.000	20.526	TUB1	ATP2	9.654	10.401	-3.316	20.526	2.254	14.006	-0.278	2.029	-0.093	1.031	-0.075			1.652	4.828	1.334	1.580	-0.169	0.295			-0.207	0.442	0.086	15.409	0.841	0.242			-0.157	0.174	Complex
1.000	16.136	TEF1	KRS1	16.136	14.808	-3.756	15.813	5.039	6.082	-0.668	2.607		0.788	0.000			2.288	3.204	1.580	-0.772	0.203	0.315			-0.481	-0.262	0.173	9.998	0.434				1.683	4.225	PPI
1.000	17.464	CDC48	RPS3	13.034	13.047	-1.183	17.464	1.406	8.088	0.680	2.850	-0.093	2.108	-0.075			2.499	4.074	3.509	0.879	-0.246				-0.338	0.173	0.000	12.243	0.088	-0.201			0.150		Complex
0.998	13.298	TUB2	ALG11	0.447	2.303	-3.844	13.298	1.555	12.058	-0.278	1.364		-0.621	-0.075			-0.704	-1.171	-0.638	-0.757	-0.051	-0.185	0.000		-0.221	-0.717	-0.206	14.227	0.651	-0.016					Complex
0.999	13.751	ARO8	TUB1	3.369	4.083	-2.576	13.751	1.589	12.179	-0.278	0.601		0.440	-0.075			-0.704	-1.577	-0.547	0.469	-0.655	-0.254					-0.206	14.594		0.242					Complex
1.000	19.644	ATP1	GLN1	9.198	9.095	-6.659	19.644	1.286	14.314	0.000	2.331	-0.093	0.683	0.000			1.122	-0.354	1.657	0.956	0.194	-0.105	-0.206		0.403	-0.248	0.145	15.333	1.589	-0.016	0.470	0.618			Complex
0.999	13.882	PRP43	ACT1	5.167	1.820	0.085	13.882	0.988	9.364	-0.278	2.331	-0.093	0.528	-0.075			1.118	2.427	0.521	0.479	-0.336	-0.249	-0.091		-0.066	0.158	-0.206	10.486	-0.539	-0.201			0.832	0.095	Complex
1.000	20.971	URA2	RPS3	13.434	14.063	0.567	20.971	3.739	13.687	-0.278	1.134	-0.093	1.155	0.075			1.551	4.523	1.047	0.727	0.394	-0.103			0.144	0.039	-0.206	15.748	3.509	0.242			1.697		Complex
1.000	20.732	HSP60	ATP2	17.271	18.495	2.548	20.732	4.443	8.224	0.000	4.009	-0.093	1.663	0.381			2.104	5.599	5.738	3.435		-0.105			0.449	1.102		13.285	1.718	-0.016	0.039	1.167	-0.211		Complex
1.000	18.606	BMH1	HSC82	17.430	14.883	3.317	18.606	2.401	9.159	0.680	2.850	-0.093	1.233	-0.075			2.450	6.334	4.872	1.344	0.441	0.523	0.962		1.071	0.383	0.698	11.494	-0.386	2.331			-0.157	-0.508	Complex
1.000	24.949	ATP1	SAH1	15.589	18.195	0.006	24.949	5.831	13.796	-0.278	2.850		0.324	-0.075			2.501	6.312	3.684	3.741	-0.155	0.295	0.791		1.561	3.921	0.474	18.331	-0.971	-0.016			0.397		Complex
0.988	11.350	ARO8	TEF2	0.603	-0.250	-1.835	11.350	-1.173	12.190	-0.278	1.233		0.158	-0.075			-0.704	-1.715	-0.742	-0.865	-0.657	-0.303					0.145	13.849							Complex
1.000	18.935	TIF1	SPE3	10.283	7.320	-6.039	18.935	2.587	12.799	-0.278	1.163	-0.093	1.288	0.075			1.394	2.985	1.569	2.208		0.713	-0.091		-0.310	0.020	0.283	16.501	0.474	0.258	0.356		0.562	-0.772	Complex
0.999	13.905	ACT1	ATP2	10.148	10.881	-0.840	13.905	2.078	8.556	-0.278	2.029	-0.093	0.440	0.000			1.173	3.156	2.711	-0.503	-0.051	0.295			2.449	1.166	0.145	9.656	-0.778	0.242			-0.280	0.095	Complex
0.999	13.662	BMH2	TEF4	13.662	11.529	2.635	12.251	1.683	7.636	-0.668	1.448		1.384	-0.109			2.288	4.822	5.090	-1.002	-0.373				3.692	0.948	0.173	5.869	0.203	1.012			-0.595	-0.606	PPI
1.000	17.431	ATP1	KAP123	6.946	6.675	-4.636	17.431	2.037	13.413	0.680	0.788		0.420	-0.075		-0.305	0.473	2.004	0.146	1.008	1.103		0.080				-0.206	15.351	0.318	-0.201					Complex
1.000	24.161	ACT1	TUB1	14.649	16.101	0.470	24.161	1.520	14.915	0.680	4.009	-0.093	0.443	-0.075			2.761	3.766	1.936	1.533	-0.196	0.246	1.836		0.397	0.189	0.086	18.290	2.238	0.242			0.228	0.174	Complex
1.000	23.711	TUB2	EFT2	12.391	14.801	-1.627	23.711	1.097	14.452	-0.278	4.009	-0.093	1.925	0.381			2.218	4.710	1.866	-0.943	-0.282	-0.185	-0.091		0.101	-0.161	0.000	18.975	1.981	-0.201			-0.129	-0.508	Complex
0.993	11.900	KAR2	ARO8	2.208	1.813	-2.490	11.900	-0.130	12.179	-0.278	0.601		0.158	0.075			-0.704	-1.336	-0.538	-0.909	-0.721	0.120						12.883		0.242					Complex
1.000	15.917	SSC1	LEU2	4.265	6.538	0.563	15.917	2.032	11.937	0.000	0.601		0.420				0.927											12.453	3.037	0.242	-0.029	-0.243			Complex
0.999	14.366	ARO8	EFT1	1.427	1.608	-1.603	14.366	2.002	12.179	0.000	0.601		0.364	-0.075			-0.704	-1.715	-0.196	-0.991	-0.725	-0.105					0.000	15.463		-0.201					Complex
1.000	16.326	HSP82	TUB2	12.813	10.588	2.865	16.326	-0.026	9.280	-0.278	4.009	-0.093	1.288	-0.075			2.220	5.293	3.133	1.592	0.124	-0.185	0.791		-0.428	-0.014	0.086	9.912	0.677	0.523			-0.129	-0.292	Complex
1.000	22.353	HSC82	PRP43	12.124	12.692	-4.348	22.353	2.853	13.575	-0.278	2.331	0.089	1.710	-0.075		0.210	1.939	4.187	2.366	2.135	0.467	0.483	0.187		0.834	0.653	0.474	15.702	1.365	0.084		-0.243	0.480	1.136	Complex
1.000	24.476	SAH1	ATP2	13.558	17.024	-5.392	24.476	5.212	13.796	-0.278	2.850		0.752	-0.075			2.219	6.318	3.186	1.998	0.276	0.107			1.444	3.935	-0.206	18.784	1.424	0.242			1.284		Complex
1.000	15.065	BMH1	KAR2	11.465	12.235	3.539	15.065	2.243	7.900	-0.278	2.331	-0.093	0.638	0.000			2.324	4.295	2.906	0.630	0.525	0.523			0.473	1.132		9.185	0.604	0.958			0.522		Complex
1.000	14.950	ARO8	TEF4	5.545	4.878	-2.862	14.950	1.222	12.179	-0.278	0.601		1.930	0.000			-0.704	-1.367	-0.406	-0.904	-0.646						-0.206	16.111		0.242					Complex
1.000	21.368	TIF1	ATP2	9.782	11.441	-5.518	21.368	2.313	14.075	-0.278	2.029	-0.093	1.464	-0.075			1.933	4.808	3.971	0.375	0.000	-0.105			-0.345	0.575	0.000	15.851	-0.419	-0.201	0.180		-0.190	1.208	Complex
1.000	21.923	HSP82	HSP60	21.413	21.291	4.086	21.923	6.027	8.529	-0.278	2.850	-0.093	2.310	0.075			2.501	8.424	5.284	2.487		0.713	1.069		-0.555	-0.330		13.763	0.939	1.831	0.039	3.216	0.389		Complex
1.000	23.848	TUB1	TEF2	14.988	16.364	0.529	23.848	0.074	15.430	0.293	4.009	-0.093	1.806	-0.075			2.404	3.548	1.577	-0.634	0.091	-0.303	0.962		-0.322	-0.182	-0.265	18.437	3.293				-0.119	-0.270	Complex
0.938	9.620	HSC82	SPE3	9.620	6.260	-1.085	3.382	4.907	1.373	-0.668	0.974		1.963	-0.109			1.181	4.896	2.625	3.969		0.666	-0.110		1.176	-1.240	0.000	1.718	-0.954	0.220	-0.473	-0.491	-0.386	-0.952	PPI
1.000	14.951	ALG14	ALG13	14.951	13.814	6.420	9.911	3.633	7.080	2.450	0.000		-0.746		2.534				-0.127	0.891	-0.166				-0.100	-0.435		14.785	-0.029	-0.093			1.383		PPI
1.000	23.991	BMH2	ACT1	13.022	11.603	-2.120	23.991	2.961	14.480	-0.278	4.009	-0.093	0.618	0.000	-0.468		2.761	2.788	1.879	0.337	-0.307	0.285	1.664		-0.546	1.168	-0.265	18.791	1.067	0.958			-0.140	0.095	Complex
1.000	25.396	SAH1	TEF2	13.722	15.416	-1.377	25.396	3.529	13.797	-0.278	4.009		2.053	-0.075			2.361	3.999	1.942	0.165	0.527	1.045	0.791		0.253	0.453	0.000	20.112	0.569				-0.278		Complex
1.000	18.792	KAR2	CDC48	18.792	14.214	-0.091	13.961	3.967	8.663	0.602	2.407		1.259	-0.109			2.003	6.530	2.282	1.830	0.516				0.786	1.556		12.180	1.043	2.203			1.737		PPI
1.000	27.439	KRS1	RPS3	16.429	16.477	-3.359	27.439	6.355	14.629	-0.278	2.850	0.089	1.220	0.075			2.499	5.403	3.738	2.618	0.520	0.623			0.287	0.806	0.474	19.385	3.872	0.523	0.825	2.147	1.252	4.616	Complex
1.000	23.589	BMH1	ACT1	11.660	13.025	-1.492	23.589	2.559	14.480	-0.278	4.009	-0.093	0.618	0.000	-0.468		2.761	2.788	1.879	0.337	-0.307	0.285	1.664		-0.546	1.168	-0.265	18.385	1.067	0.958			-0.140	0.095	Complex
1.000	15.317	HSP82	OLA1	15.317	12.542	1.456	13.599	3.306	5.297	-0.273	3.906		1.300	-0.109			1.891	3.299	1.526	0.710	0.203	1.056	-0.110		1.040	0.622		10.454	2.510	0.141	-0.192	-0.491	0.247		PPI
1.000	15.010	BMH2	TIF1	15.010	10.109	1.942	13.441	2.443	8.511	-0.668	2.407		0.655	-0.109			1.772	2.621	2.673	1.441	-0.118	0.209	-0.503		1.264	0.864	0.760	9.280	1.951	-0.343			1.182	-0.606	PPI
1.000	22.602	TUB1	EFT1	11.051	12.143	-2.661	22.602	0.868	14.452	0.000	4.009	0.089	0.094	0.887			2.202	4.162	1.151	0.017	-0.139	-0.303	-0.091		-0.100	0.039	0.145	16.775	2.572	0.242			-0.129	-0.508	Complex
1.000	17.406	HSP82	ENO1	17.406	17.151	-0.562	15.753	4.122	7.173	-0.668	2.607		2.391	-0.109			1.891	5.621	1.581	-0.235	-0.275	-0.295	0.164		-0.431	3.067	-0.281	10.499	-1.030	-0.172	0.205	1.639	1.339	-0.408	PPI
1.000	17.947	URA2	TUB1	6.261	3.745	-1.813	17.947	1.482	13.469	-0.278	1.163	-0.093	0.852	0.075			1.276	2.122	0.189	0.219	-0.141	-0.303	0.080		-0.575	-0.395	0.000	14.972	1.757	-0.201			-0.358		Complex
1.000	16.749	HSP82	EFT2	16.749	15.961	-1.116	14.651	3.992	7.148	-0.273	2.607		1.385	0.000			1.891	6.960	1.992	-0.448	-0.387	0.844	-0.212		1.088	2.944	0.423	9.557	1.469	-0.343			2.322	-0.673	PPI
1.000	19.868	TIF1	TUB1	9.290	3.784	-3.814	19.868	1.183	14.485	0.000	2.331	-0.093	0.268	-0.075			1.768	3.258	1.102	1.236	0.174	-0.103	0.080		-0.475	-0.136	-0.206	15.217	1.283	-0.201			-0.129	0.095	Complex
1.000	21.841	PRP43	EFT1	9.747	9.915	-7.480	21.841	4.577	13.736	0.000	2.331	-0.093	-0.269	-0.075		-0.305	1.939	4.750	1.796	0.706	0.362	0.672	-0.091		0.498	1.016	0.145	17.270	1.835	0.242			1.616	-0.399	Complex
1.000	19.148	ENO1	KRS1	7.966	5.176	-3.865	19.148	2.117	14.576	-0.278		-0.093	0.683	-0.075			2.218	2.826	1.169	1.068	-0.080	-0.185			-0.270	0.624	-0.206	12.612	1.630	-0.016	0.825	2.147	0.622	0.910	Complex
0.997	12.789	DPB4	VMA2	1.738	3.431	-0.549	12.789	0.894	12.065	-0.278	0.693		-0.621	-0.075			0.112	-0.635			0.486						0.757	11.796		-0.201					Complex
0.993	11.934	BAA21512	VMA2	11.934	5.549	1.375	9.246	-0.152	8.134		3.906		-0.311	-0.109			0.466	1.679	0.681	-0.554	-0.901		-0.605		0.879	-0.366	-0.281	10.986	-0.392	0.141			-0.227	-0.606	PPI
1.000	21.300	SSC1	TUB2	9.175	7.920	-0.346	21.300	0.781	14.212	0.000	2.331	-0.093	1.925	-0.075			2.218	3.761	2.359	-1.198		-0.254	0.000		-0.384	0.414		16.742	0.884	0.242			1.238	-0.420	Complex
1.000	17.787	HSP82	TEF1	17.787	15.970	0.871	16.943	3.025	9.614	-0.668	2.607		1.429	-0.109			1.891	7.295	4.192	1.221	0.203	0.270	-0.212		-0.848	2.163	-0.470	9.880	0.205				0.300	2.148	PPI
1.000	22.446	SAH1	TEF4	13.509	16.770	-2.426	22.446	4.805	12.538	-0.278	1.163		1.644	0.075			2.499	3.231	3.749	-0.084	-0.080				1.184	1.513	-0.206	18.985	1.271	-0.201			-0.157		Complex
1.000	23.437	ATP1	RPS3	13.426	15.364	-3.148	23.437	2.506	15.402	0.000	2.029	-0.093	1.448	-0.075			2.219	5.055	2.396	1.255	0.424	0.000			-0.535	0.897	-0.206	16.667	-0.858	0.242	2.034	2.557	-0.427		Complex
1.000	15.826	PRP43	TEF2	13.361	7.895	-2.607	15.826	3.539	7.519	-0.278	2.850	-0.093	0.683	-0.075	-0.468	0.210	1.939	3.474	1.415	-0.639	0.450	0.488	0.187		-0.181	0.502	0.474	11.482	0.048				1.030	0.720	Complex
1.000	19.740	KAR2	HSP82	18.129	19.740	4.240	18.814	6.236	5.480	-0.764	1.641	-0.354	4.727	-0.206		0.426	2.554	9.898	2.760	0.804	0.090	1.507			3.093	-0.800		12.420	0.938	1.638			-0.896		Metabolic
1.000	17.354	BAA21512	KRS1	3.739	3.526	-3.186	17.354	-0.030	13.480		2.850	-0.093		-0.075			1.222	2.053	1.265	0.158	-0.178	-0.009			-0.564	0.048	0.000	15.041	-0.256	0.242			-0.358	0.148	Complex
0.999	14.242	SSC1	PRP43	10.912	9.164	2.382	14.242	2.715	6.592	0.000	2.331	0.089	0.650	-0.075			1.939	2.405	1.086	0.463		-0.009	0.000		-0.065	0.880		8.219	2.064	-0.201		0.968	0.900	1.169	Complex
1.000	22.439	BAA09202	TEF1	11.254	10.665	0.389	22.439	-1.005	16.772		4.009	-0.093	0.469	-0.075			2.361	4.287	2.321	-0.899	-0.396	-0.203	0.962		2.671	-0.372	-0.265	16.200	2.939				-0.119	-0.292	Complex
0.999	13.436	HSC82	RNH1	1.324	1.869	1.689	13.436	0.837	12.189	-0.278	0.989		-0.301						0.318	-0.769	0.401	0.876	-0.091		-0.092	-0.402		12.754		-0.185					Complex
1.000	24.890	RPP0	SAH1	17.536	18.963	-5.939	24.890	5.930	12.538	0.000	2.331		1.806	-0.075			2.361	5.415	3.811	1.851	0.461	0.725	0.791		0.470	1.778	-0.206	20.023	1.930	-0.201			-0.278		Complex
1.000	15.149	ARO8	HSP60	4.132	3.984	-4.647	15.149	0.519	13.381	-0.278	1.233		0.618	0.381			-0.704	-0.974	-0.344	0.245		-0.203						13.366		0.523	-0.317	1.695			Complex
0.999	14.108	CDC48	HIS4	2.597	1.593	-2.210	14.108	-0.555	12.170	-0.278	0.989		0.855				0.927											13.838	0.049	0.242					Complex
1.000	17.990	ATP1	URA2	6.954	8.747	-2.764	17.990	1.507	13.469	0.293	0.556	-0.093	1.065	0.075			1.118	2.268	1.059	-0.607	1.058	0.000	0.187		-0.456	-0.223	-0.206	14.593	-0.660	-0.201			-0.416		Complex
1.000	24.523	SAH1	EFT1	15.944	17.605	0.067	24.523	5.370	13.797	0.000	2.850		-0.373	0.381			2.499	8.103	3.323	-0.465	-0.105	0.725	-0.091		1.579	1.856	-0.206	17.902	1.280	0.242			-0.190		Complex
0.999	14.317	KAR2	TIF1	10.266	10.992	0.420	14.317	1.408	7.408	0.000	1.163	-0.093	2.182	-0.075			2.324	5.633	1.648	0.805	-0.307	0.285			-0.446	0.761		8.852	0.113	-0.201			0.167		Complex
0.997	12.573	ARO8	ENO1	0.409	1.444	-3.986	12.573	0.019	11.939	-0.278	1.233		0.440	-0.075			-0.704	-1.384	-0.920	-0.744	-0.348	-0.041					-0.206	14.384		-0.201	-0.606	-0.243			Complex
1.000	20.607	ENO1	VMA2	9.505	9.425	-1.458	20.607	2.412	13.712	0.680	2.850	-0.093	0.585	-0.075			0.536	1.612	0.639	-0.855	-0.725		-0.091		1.251	0.416	-0.206	17.507	0.574	0.523			0.357	1.118	Complex
1.000	17.170	BAA21512	TEF1	17.170	14.273	5.160	15.729	0.757	9.302		3.906		1.057	-0.109			2.257	6.130	1.777	0.874	-0.297	0.368	0.710		0.471	-0.676	-0.281	10.986	0.937				0.421	-0.604	PPI
0.992	11.716	HSP82	VMA2	7.997	5.851	-0.234	11.716	0.553	7.738	-0.278	2.850	-0.093	-0.169	-0.075			1.189	2.398	1.710	0.319	-0.644		-0.091		0.621	0.284	0.474	8.629	-0.863	0.242			-0.383	-0.244	Complex
1.000	19.307	RPP0	KAP123	7.498	8.224	-1.985	19.307	4.459	12.017	0.000	1.163		1.233	0.075			0.359	2.879	-0.164	1.740	0.130		-0.091				-0.206	17.443	0.352	-0.016					Complex
0.999	13.475	BMH1	SSC1	13.475	12.174	0.799	12.432	1.763	6.407	-0.668	2.407		1.246	-0.109			2.430	4.439	1.446	-0.171		0.172	0.710		-0.281	0.772		9.244	-0.251	1.012			-0.706	-0.801	PPI
1.000	17.940	HSC82	TIF1	17.940	17.024	-0.632	16.902	3.319	8.871	-0.668	2.407		2.046	-0.109		0.359	1.717	6.256	3.170	2.705	0.429	-0.198	-0.605		0.205	0.176	0.760	10.495	3.416	-0.343	-0.473		2.183	1.270	PPI
1.000	24.129	HSP82	KRS1	13.159	13.944	-1.223	24.129	3.982	13.230	0.000	4.009	-0.093	0.855	-0.075			2.219	2.894	3.541	1.011	-0.162	0.991			0.681	0.736	0.757	17.147	2.193	0.242	-0.317	1.167	1.030	1.587	Complex
1.000	22.913	ATP1	TIF2	13.716	14.223	-3.817	22.913	3.382	15.030	0.000	2.029	-0.093	0.420	-0.075			2.219	3.543	2.377	0.962	0.083	0.107	0.187		-0.350	1.766	0.000	17.253	1.476	-0.201	0.470		-0.358		Complex
1.000	24.450	ATP2	TEF2	13.807	14.003	-4.114	24.450	3.813	14.369	-0.278	2.850	-0.093	1.925	-0.075			1.939	4.044	4.214	0.161	-0.169	-0.103			-0.340	2.396	-0.206	16.977	0.858				-0.278	1.478	Complex
1.000	17.126	LEU2	SAH1	5.647	7.616	-0.883	17.126	1.401	12.170	0.680	1.298		0.650				0.927											14.183	2.389	0.084					Complex
1.000	22.703	PRP43	TEF4	14.826	11.501	-7.248	22.703	4.361	13.588	0.293	1.364	0.089	1.448	-0.075		-0.305	1.939	4.656	2.569	1.220	0.207				0.647	1.074	0.283	18.827	1.149	0.084			0.900	0.556	Complex
0.838	8.554	ATP1	EHD3	6.503	8.554	-5.497	1.633	7.326	-0.466	-0.764	1.180	-0.108	-0.138	0.774			0.749	2.328	2.833	5.698	0.374	1.797			1.846	1.457		4.684	-1.688	-1.004			-1.196		Metabolic
0.997	12.599	LEU2	KAP123	1.772	2.107	-0.691	12.599	0.413	12.170	0.000	-0.229		0.246															12.484	0.625	0.084					Complex
1.000	22.476	ATP2	EFT1	9.820	12.297	-4.638	22.476	4.306	14.017	-0.278	2.029	-0.093	0.351	-0.075			2.219	5.029	3.043	-0.605	-0.051	0.944			0.465	2.942	0.145	16.340	1.430	-0.016			-0.190	0.095	Complex
1.000	23.635	BMH2	EFT1	13.024	13.995	-4.922	23.635	2.731	14.530	-0.278	4.009	-0.093	0.162	0.075			2.499	3.683	3.495	-0.589	0.174	0.107	-0.091		-0.044	2.127	0.145	16.674	0.986	-0.201			0.167	-0.619	Complex
1.000	15.491	HSC82	ACT1	15.491	14.846	2.074	15.186	2.063	7.834	-0.668	2.607		1.719	-0.109	-0.102		2.147	5.393	3.827	-0.824	-0.413	0.248	0.710		-1.484	-0.657	-0.189	11.347	2.055	0.510			-0.227	-0.716	PPI
1.000	16.325	EHD3	ACT1	5.492	3.405	-5.016	16.325	0.146	13.456	-0.278	1.364	-0.093	1.155	-0.075	-0.468		1.118	0.235	0.001	-0.778	-0.276	-0.185			-0.250	0.213		14.309	1.431	0.084			-0.596	-0.270	Complex
1.000	17.420	BMH1	HSP60	12.733	13.287	-0.366	17.420	3.966	7.811	-0.278	2.331	-0.093	1.117	-0.075			2.641	4.581	3.897	2.416		-0.109	1.069		-0.615	0.417		10.248	0.143	1.831			-0.583		Complex
1.000	22.329	BMH1	BAA21512	11.454	11.686	-0.694	22.329	1.313	14.480		4.009	-0.093	-0.142	0.000			2.761	2.788	1.879	0.337	-0.307	0.285	1.664		-0.546	1.168	-0.265	16.200	1.067	0.958			-0.140	0.095	Complex
